time,volume,complete,mid_open,mid_high,mid_low,mid_close,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close,local_time,session_date,clock,atr,body,range,body_fraction,median_body,opening_range_high,opening_range_low,opening_range_candles
2026-07-07 15:30:00+00:00,657,True,1.14286,1.1429,1.1426,1.14274,1.14279,1.14282,1.14252,1.14265,1.14294,1.14298,1.14268,1.14282,2026-07-07 11:30:00-04:00,2026-07-07,11:30:00,0.0003099999999999849,0.00011999999999989797,0.00029999999999996696,0.3999999999997039,0.00012999999999996348,1.14413,1.1435,3.0
2026-07-07 15:35:00+00:00,339,True,1.14275,1.14282,1.14264,1.14274,1.14267,1.14274,1.14256,1.14265,1.14283,1.1429,1.14273,1.14282,2026-07-07 11:35:00-04:00,2026-07-07,11:35:00,0.00029214285714283605,9.999999999843467e-06,0.00017999999999984695,0.05555555555473317,0.00012999999999996348,1.14413,1.1435,3.0
2026-07-07 15:40:00+00:00,376,True,1.14272,1.14282,1.14256,1.14257,1.14264,1.14274,1.14248,1.14249,1.1428,1.14291,1.14265,1.14265,2026-07-07 11:40:00-04:00,2026-07-07,11:40:00,0.0002878571428571254,0.00014999999999987246,0.00025999999999992696,0.5769230769227485,0.00011999999999989797,1.14413,1.1435,3.0
2026-07-07 15:45:00+00:00,419,True,1.14256,1.14268,1.14247,1.14248,1.14248,1.1426,1.14239,1.1424,1.14265,1.14276,1.14255,1.14255,2026-07-07 11:45:00-04:00,2026-07-07,11:45:00,0.0002785714285713979,8.000000000008001e-05,0.00020999999999982144,0.38095238095308587,0.00011999999999989797,1.14413,1.1435,3.0
2026-07-07 15:50:00+00:00,389,True,1.14248,1.14267,1.1424,1.1424,1.1424,1.14259,1.14231,1.14231,1.14256,1.14275,1.14248,1.14248,2026-07-07 11:50:00-04:00,2026-07-07,11:50:00,0.0002842857142856893,7.999999999985796e-05,0.00026999999999999247,0.29629629629577847,0.00011499999999997623,1.14413,1.1435,3.0
2026-07-07 15:55:00+00:00,436,True,1.14238,1.14246,1.14222,1.14229,1.14229,1.14239,1.14214,1.14221,1.14246,1.14254,1.1423,1.14237,2026-07-07 11:55:00-04:00,2026-07-07,11:55:00,0.0002842857142856893,8.999999999992347e-05,0.00024000000000001798,0.37499999999965306,9.999999999998899e-05,1.14413,1.1435,3.0
2026-07-07 16:00:00+00:00,383,True,1.1423,1.14258,1.1423,1.14235,1.14222,1.14251,1.14222,1.14227,1.14237,1.14266,1.14237,1.14243,2026-07-07 12:00:00-04:00,2026-07-07,12:00:00,0.00028571428571425424,4.999999999988347e-05,0.00027999999999983594,0.17857142857111702,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 16:05:00+00:00,367,True,1.14236,1.14244,1.14215,1.14244,1.14228,1.14237,1.14207,1.14237,1.14243,1.14252,1.14223,1.14252,2026-07-07 12:05:00-04:00,2026-07-07,12:05:00,0.0002778571428571075,7.999999999985796e-05,0.00028999999999990145,0.2758620689651212,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 16:10:00+00:00,384,True,1.14246,1.14246,1.14222,1.14224,1.14239,1.14239,1.14213,1.14216,1.14254,1.14254,1.14231,1.14233,2026-07-07 12:10:00-04:00,2026-07-07,12:10:00,0.00028285714285710854,0.000220000000000109,0.00024000000000001798,0.9166666666670522,7.999999999996898e-05,1.14413,1.1435,3.0
2026-07-07 16:15:00+00:00,328,True,1.14226,1.14228,1.14188,1.14192,1.14219,1.14221,1.1418,1.14184,1.14234,1.14237,1.14197,1.142,2026-07-07 12:15:00-04:00,2026-07-07,12:15:00,0.00028857142857139994,0.00034000000000000696,0.00039999999999995595,0.850000000000111,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 16:20:00+00:00,369,True,1.14192,1.14194,1.1418,1.1419,1.14185,1.14185,1.14172,1.14182,1.142,1.14202,1.14188,1.14198,2026-07-07 12:20:00-04:00,2026-07-07,12:20:00,0.0002714285714285415,2.0000000000131024e-05,0.000140000000000029,0.14285714285804915,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 16:25:00+00:00,253,True,1.1419,1.14194,1.14183,1.14186,1.14182,1.14186,1.14175,1.14179,1.14199,1.14203,1.14191,1.14194,2026-07-07 12:25:00-04:00,2026-07-07,12:25:00,0.00024357142857139063,3.999999999981796e-05,0.0001100000000000545,0.36363636363452856,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 16:30:00+00:00,449,True,1.14186,1.14216,1.14184,1.142,1.14178,1.14208,1.14177,1.14192,1.14194,1.14225,1.14192,1.14208,2026-07-07 12:30:00-04:00,2026-07-07,12:30:00,0.00024928571428568206,0.00013999999999980695,0.000320000000000098,0.43749999999926276,7.999999999996898e-05,1.14413,1.1435,3.0
2026-07-07 16:35:00+00:00,299,True,1.142,1.14207,1.1419,1.14205,1.14192,1.14199,1.14182,1.14197,1.14207,1.14216,1.14197,1.14213,2026-07-07 12:35:00-04:00,2026-07-07,12:35:00,0.000244285714285681,5.0000000000105516e-05,0.00017000000000000348,0.29411764705943816,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 16:40:00+00:00,230,True,1.14203,1.14208,1.14196,1.14202,1.14195,1.14199,1.14188,1.14193,1.14211,1.14216,1.14204,1.1421,2026-07-07 12:40:00-04:00,2026-07-07,12:40:00,0.00023142857142853326,1.0000000000065512e-05,0.00011999999999989797,0.08333333333395013,7.999999999996898e-05,1.14413,1.1435,3.0
2026-07-07 16:45:00+00:00,219,True,1.14202,1.14226,1.14202,1.14226,1.14194,1.14218,1.14193,1.14218,1.1421,1.14235,1.1421,1.14234,2026-07-07 12:45:00-04:00,2026-07-07,12:45:00,0.00023571428571425975,0.00024000000000001798,0.00024000000000001798,1.0,7.999999999996898e-05,1.14413,1.1435,3.0
2026-07-07 16:50:00+00:00,348,True,1.14226,1.14234,1.14213,1.14213,1.14218,1.14226,1.14205,1.14205,1.14235,1.14243,1.14221,1.14221,2026-07-07 12:50:00-04:00,2026-07-07,12:50:00,0.00023214285714282364,0.00012999999999996348,0.00020999999999982144,0.6190476190479715,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 16:55:00+00:00,536,True,1.14212,1.14238,1.14199,1.14236,1.14204,1.14231,1.14191,1.14228,1.14219,1.14246,1.14207,1.14244,2026-07-07 12:55:00-04:00,2026-07-07,12:55:00,0.0002449999999999714,0.00024000000000001798,0.00038999999999989043,0.6153846153848344,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 17:00:00+00:00,424,True,1.14236,1.14254,1.1423,1.14248,1.14227,1.14246,1.14222,1.1424,1.14244,1.14262,1.14237,1.14256,2026-07-07 13:00:00-04:00,2026-07-07,13:00:00,0.00024285714285710025,0.00011999999999989797,0.00023999999999979593,0.5,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 17:05:00+00:00,225,True,1.14248,1.14264,1.14248,1.14253,1.1424,1.14256,1.1424,1.14245,1.14255,1.14271,1.14255,1.14261,2026-07-07 13:05:00-04:00,2026-07-07,13:05:00,0.00023714285714282468,5.0000000000105516e-05,0.00016000000000016001,0.31250000000034694,0.00010499999999991072,1.14413,1.1435,3.0
2026-07-07 17:10:00+00:00,276,True,1.14252,1.14252,1.14224,1.14232,1.14243,1.14243,1.14216,1.14224,1.1426,1.1426,1.14232,1.1424,2026-07-07 13:10:00-04:00,2026-07-07,13:10:00,0.00023714285714284054,0.00019999999999997797,0.000280000000000058,0.7142857142854877,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 17:15:00+00:00,226,True,1.14234,1.14242,1.14222,1.14242,1.14226,1.14234,1.14214,1.14234,1.14243,1.14251,1.14231,1.1425,2026-07-07 13:15:00-04:00,2026-07-07,13:15:00,0.0002307142857142746,8.000000000008001e-05,0.00019999999999997797,0.4000000000004441,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 17:20:00+00:00,236,True,1.14244,1.14254,1.14244,1.14252,1.14235,1.14246,1.14235,1.14244,1.14252,1.14262,1.14252,1.14261,2026-07-07 13:20:00-04:00,2026-07-07,13:20:00,0.00022214285714283744,8.000000000008001e-05,9.999999999998899e-05,0.8000000000008882,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 17:25:00+00:00,297,True,1.14251,1.14252,1.14233,1.1424,1.14243,1.14243,1.14225,1.14232,1.14259,1.14261,1.14241,1.14247,2026-07-07 13:25:00-04:00,2026-07-07,13:25:00,0.00020714285714283433,0.00010999999999983245,0.00018999999999991246,0.5789473684204376,8.000000000008001e-05,1.14413,1.1435,3.0
2026-07-07 17:30:00+00:00,252,True,1.1424,1.14248,1.14232,1.14236,1.14231,1.1424,1.14224,1.14229,1.14248,1.14256,1.14241,1.14244,2026-07-07 13:30:00-04:00,2026-07-07,13:30:00,0.00020857142857139927,4.0000000000040004e-05,0.00015999999999993797,0.25000000000034694,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 17:35:00+00:00,168,True,1.14237,1.14253,1.14236,1.14248,1.14229,1.14245,1.14227,1.14241,1.14245,1.14261,1.14244,1.14256,2026-07-07 13:35:00-04:00,2026-07-07,13:35:00,0.0002128571428571099,0.00010999999999983245,0.00017000000000000348,0.6470588235284129,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 17:40:00+00:00,225,True,1.14249,1.14266,1.14246,1.14262,1.14241,1.14257,1.14238,1.14254,1.14257,1.14274,1.14255,1.14269,2026-07-07 13:40:00-04:00,2026-07-07,13:40:00,0.00020428571428567275,0.00012999999999996348,0.00019999999999997797,0.649999999999889,9.499999999995623e-05,1.14413,1.1435,3.0
2026-07-07 17:45:00+00:00,224,True,1.1426,1.14268,1.14255,1.14262,1.14253,1.1426,1.14247,1.14253,1.14267,1.14276,1.14262,1.1427,2026-07-07 13:45:00-04:00,2026-07-07,13:45:00,0.00020142857142852705,1.999999999990898e-05,0.00012999999999996348,0.1538461538454969,0.00010999999999983245,1.14413,1.1435,3.0
2026-07-07 17:50:00+00:00,115,True,1.14263,1.14278,1.14262,1.14276,1.14255,1.1427,1.14254,1.14268,1.14271,1.14286,1.1427,1.14283,2026-07-07 13:50:00-04:00,2026-07-07,13:50:00,0.00020428571428567275,0.00012999999999996348,0.00015999999999993797,0.8125000000000867,0.00010999999999983245,1.14413,1.1435,3.0
2026-07-07 17:55:00+00:00,282,True,1.14274,1.14294,1.14274,1.14283,1.14266,1.14287,1.14266,1.14275,1.14283,1.14302,1.14282,1.14291,2026-07-07 13:55:00-04:00,2026-07-07,13:55:00,0.00020142857142852705,8.999999999992347e-05,0.00019999999999997797,0.44999999999966694,0.00010999999999983245,1.14413,1.1435,3.0
2026-07-07 18:00:00+00:00,275,True,1.14282,1.14286,1.14262,1.14278,1.14275,1.14278,1.14254,1.1427,1.1429,1.14294,1.14269,1.14286,2026-07-07 14:00:00-04:00,2026-07-07,14:00:00,0.00020357142857139822,4.0000000000040004e-05,0.00024000000000001798,0.16666666666682087,9.999999999987796e-05,1.14413,1.1435,3.0
2026-07-07 18:05:00+00:00,202,True,1.14278,1.14286,1.14267,1.14286,1.1427,1.14279,1.14259,1.14277,1.14285,1.14294,1.14275,1.14294,2026-07-07 14:05:00-04:00,2026-07-07,14:05:00,0.0001892857142856855,8.000000000008001e-05,0.00018999999999991246,0.42105263157956246,9.999999999987796e-05,1.14413,1.1435,3.0
2026-07-07 18:10:00+00:00,284,True,1.14288,1.14289,1.14256,1.14273,1.14279,1.14281,1.14248,1.14266,1.14296,1.14297,1.14265,1.1428,2026-07-07 14:10:00-04:00,2026-07-07,14:10:00,0.00019571428571426734,0.00014999999999987246,0.00032999999999994145,0.4545454545451487,9.999999999987796e-05,1.14413,1.1435,3.0
2026-07-07 18:15:00+00:00,189,True,1.14271,1.14275,1.14266,1.14274,1.14263,1.14268,1.14258,1.14265,1.14279,1.14283,1.14275,1.14282,2026-07-07 14:15:00-04:00,2026-07-07,14:15:00,0.00019071428571425044,3.0000000000196536e-05,8.999999999992347e-05,0.3333333333358005,9.999999999987796e-05,1.14413,1.1435,3.0
2026-07-07 18:20:00+00:00,174,True,1.14274,1.14298,1.14274,1.14291,1.14266,1.1429,1.14266,1.14283,1.14282,1.14307,1.14282,1.14299,2026-07-07 14:20:00-04:00,2026-07-07,14:20:00,0.00018714285714281433,0.00017000000000000348,0.00024000000000001798,0.7083333333332947,9.999999999987796e-05,1.14413,1.1435,3.0
2026-07-07 18:25:00+00:00,192,True,1.14292,1.14298,1.14277,1.14278,1.14284,1.14291,1.14269,1.14269,1.14299,1.14306,1.14285,1.14286,2026-07-07 14:25:00-04:00,2026-07-07,14:25:00,0.00018785714285710471,0.000140000000000029,0.00021000000000004349,0.6666666666666666,0.00010999999999983245,1.14413,1.1435,3.0
2026-07-07 18:30:00+00:00,529,True,1.14278,1.1428,1.1426,1.14278,1.14269,1.14271,1.14251,1.1427,1.14287,1.14289,1.14268,1.14286,2026-07-07 14:30:00-04:00,2026-07-07,14:30:00,0.00019357142857139614,0.0,0.00019999999999997797,0.0,0.00010999999999983245,1.14413,1.1435,3.0
2026-07-07 18:35:00+00:00,200,True,1.14278,1.14289,1.14278,1.14278,1.14269,1.14281,1.14269,1.1427,1.14286,1.14297,1.14286,1.14287,2026-07-07 14:35:00-04:00,2026-07-07,14:35:00,0.00018785714285712057,0.0,0.0001100000000000545,0.0,9.999999999987796e-05,1.14413,1.1435,3.0
2026-07-07 18:40:00+00:00,305,True,1.14278,1.14281,1.14266,1.1428,1.14269,1.14273,1.14258,1.14272,1.14287,1.14289,1.14275,1.14287,2026-07-07 14:40:00-04:00,2026-07-07,14:40:00,0.00018714285714284604,2.0000000000131024e-05,0.0001500000000000945,0.13333333333412284,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 18:45:00+00:00,637,True,1.14279,1.1429,1.1423,1.14259,1.14271,1.14282,1.1422,1.1425,1.14287,1.14298,1.14237,1.14268,2026-07-07 14:45:00-04:00,2026-07-07,14:45:00,0.0002178571428571268,0.00019999999999997797,0.0005999999999999339,0.3333333333333333,8.000000000008001e-05,1.14413,1.1435,3.0
2026-07-07 18:50:00+00:00,996,True,1.14258,1.14264,1.14174,1.14188,1.14249,1.14256,1.14166,1.1418,1.14266,1.14273,1.14183,1.14196,2026-07-07 14:50:00-04:00,2026-07-07,14:50:00,0.0002678571428571371,0.0006999999999999229,0.0009000000000001229,0.7777777777775858,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 18:55:00+00:00,788,True,1.14188,1.14214,1.14175,1.14184,1.14181,1.14207,1.14167,1.14176,1.14196,1.14223,1.14183,1.14192,2026-07-07 14:55:00-04:00,2026-07-07,14:55:00,0.0002864285714285605,4.0000000000040004e-05,0.00038999999999989043,0.10256410256423396,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 19:00:00+00:00,821,True,1.14185,1.14194,1.14145,1.1417,1.14178,1.14186,1.14137,1.14163,1.14192,1.14202,1.14153,1.14178,2026-07-07 15:00:00-04:00,2026-07-07,15:00:00,0.0003099999999999849,0.0001500000000000945,0.0004899999999998794,0.30612244897986,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 19:05:00+00:00,626,True,1.14171,1.14171,1.14136,1.1415,1.14163,1.14163,1.14127,1.14142,1.14179,1.14179,1.14144,1.14158,2026-07-07 15:05:00-04:00,2026-07-07,15:05:00,0.00032071428571427737,0.00021000000000004349,0.0003500000000000725,0.6,9.999999999987796e-05,1.14413,1.1435,3.0
2026-07-07 19:10:00+00:00,557,True,1.1415,1.14153,1.14114,1.14118,1.14143,1.14146,1.14106,1.1411,1.14157,1.14161,1.14123,1.14126,2026-07-07 15:10:00-04:00,2026-07-07,15:10:00,0.000331428571428554,0.00031999999999987594,0.00038999999999989043,0.8205128205127329,9.999999999987796e-05,1.14413,1.1435,3.0
2026-07-07 19:15:00+00:00,856,True,1.14118,1.14118,1.1408,1.14116,1.14109,1.14109,1.14072,1.14108,1.14126,1.14126,1.14088,1.14125,2026-07-07 15:15:00-04:00,2026-07-07,15:15:00,0.0003449999999999921,2.0000000000131024e-05,0.00038000000000004697,0.05263157894770672,0.00011999999999989797,1.14413,1.1435,3.0
2026-07-07 19:20:00+00:00,712,True,1.14118,1.14132,1.14108,1.14126,1.1411,1.14123,1.14101,1.14118,1.14126,1.14141,1.14116,1.14134,2026-07-07 15:20:00-04:00,2026-07-07,15:20:00,0.0003385714285714103,7.999999999985796e-05,0.00023999999999979593,0.33333333333302495,0.00010999999999994348,1.14413,1.1435,3.0
2026-07-07 19:25:00+00:00,537,True,1.14124,1.14139,1.14114,1.14125,1.14116,1.14131,1.14107,1.14117,1.14133,1.14147,1.14122,1.14133,2026-07-07 15:25:00-04:00,2026-07-07,15:25:00,0.00034999999999997734,1.0000000000065512e-05,0.00024999999999986144,0.04000000000028422,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 19:30:00+00:00,453,True,1.14126,1.14165,1.14125,1.14162,1.14117,1.14157,1.14117,1.14154,1.14134,1.14173,1.14133,1.14169,2026-07-07 15:30:00-04:00,2026-07-07,15:30:00,0.0003614285714285443,0.000360000000000138,0.00039999999999995595,0.9000000000004441,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 19:35:00+00:00,423,True,1.14162,1.14167,1.14146,1.14153,1.14153,1.14159,1.14139,1.14146,1.1417,1.14175,1.14154,1.1416,2026-07-07 15:35:00-04:00,2026-07-07,15:35:00,0.0003614285714285443,9.000000000014552e-05,0.00021000000000004349,0.4285714285720328,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 19:40:00+00:00,313,True,1.14154,1.14164,1.14146,1.14154,1.14146,1.14157,1.14139,1.14147,1.14161,1.14172,1.14153,1.14162,2026-07-07 15:40:00-04:00,2026-07-07,15:40:00,0.00035999999999997937,0.0,0.000180000000000069,0.0,8.500000000011276e-05,1.14413,1.1435,3.0
2026-07-07 19:45:00+00:00,408,True,1.14154,1.1416,1.14138,1.1415,1.14146,1.14152,1.14131,1.14143,1.14162,1.14167,1.14146,1.14158,2026-07-07 15:45:00-04:00,2026-07-07,15:45:00,0.0003678571428571103,4.0000000000040004e-05,0.00021999999999988695,0.18181818181845708,8.500000000011276e-05,1.14413,1.1435,3.0
2026-07-07 19:50:00+00:00,329,True,1.14152,1.14162,1.14146,1.14156,1.14145,1.14154,1.14139,1.14149,1.1416,1.14169,1.14153,1.14163,2026-07-07 15:50:00-04:00,2026-07-07,15:50:00,0.0003685714285714007,3.999999999981796e-05,0.00016000000000016001,0.24999999999861222,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 19:55:00+00:00,270,True,1.14156,1.14172,1.14156,1.14166,1.14149,1.14164,1.14149,1.14159,1.14164,1.14179,1.14164,1.14174,2026-07-07 15:55:00-04:00,2026-07-07,15:55:00,0.0003371428571428454,9.999999999998899e-05,0.00016000000000016001,0.6249999999993061,5.999999999994898e-05,1.14413,1.1435,3.0
2026-07-07 20:00:00+00:00,198,True,1.14166,1.14174,1.14151,1.14166,1.14158,1.14165,1.14144,1.14159,1.14174,1.14182,1.14158,1.14174,2026-07-07 16:00:00-04:00,2026-07-07,16:00:00,0.00028928571428569035,0.0,0.00022999999999995246,0.0,8.500000000000174e-05,1.14413,1.1435,3.0
2026-07-07 20:05:00+00:00,106,True,1.14166,1.14172,1.14146,1.14149,1.14159,1.14165,1.14138,1.14142,1.14173,1.14179,1.14154,1.14156,2026-07-07 16:05:00-04:00,2026-07-07,16:05:00,0.00027999999999999455,0.00017000000000000348,0.000260000000000149,0.6538461538457925,5.999999999994898e-05,1.14413,1.1435,3.0
2026-07-07 20:10:00+00:00,112,True,1.14148,1.14155,1.1414,1.14142,1.14141,1.14148,1.14133,1.14134,1.14155,1.14162,1.14147,1.14149,2026-07-07 16:10:00-04:00,2026-07-07,16:10:00,0.00025571428571429563,5.999999999994898e-05,0.0001500000000000945,0.3999999999994079,5.999999999994898e-05,1.14413,1.1435,3.0
2026-07-07 20:15:00+00:00,158,True,1.1414,1.14142,1.14122,1.14138,1.14133,1.14135,1.14113,1.14131,1.14147,1.1415,1.1413,1.14145,2026-07-07 16:15:00-04:00,2026-07-07,16:15:00,0.000245000000000019,1.999999999990898e-05,0.00020000000000020002,0.0999999999994449,6.999999999990347e-05,1.14413,1.1435,3.0
2026-07-07 20:20:00+00:00,112,True,1.14141,1.14148,1.14136,1.14146,1.14134,1.1414,1.14127,1.14138,1.14148,1.14155,1.14143,1.14153,2026-07-07 16:20:00-04:00,2026-07-07,16:20:00,0.0002257142857143211,4.999999999988347e-05,0.00012000000000012001,0.4166666666652789,6.999999999990347e-05,1.14413,1.1435,3.0
2026-07-07 20:25:00+00:00,157,True,1.14144,1.14149,1.14135,1.14139,1.14136,1.14141,1.14127,1.14131,1.14153,1.14157,1.14143,1.14147,2026-07-07 16:25:00-04:00,2026-07-07,16:25:00,0.00020857142857144684,5.0000000000105516e-05,0.00013999999999980695,0.3571428571441033,6.999999999990347e-05,1.14413,1.1435,3.0
2026-07-07 20:30:00+00:00,107,True,1.14138,1.14139,1.14118,1.14118,1.1413,1.14131,1.1411,1.14111,1.14147,1.14147,1.14126,1.14126,2026-07-07 16:30:00-04:00,2026-07-07,16:30:00,0.00020642857142859152,0.00019999999999997797,0.00020999999999982144,0.9523809523816573,5.500000000002725e-05,1.14413,1.1435,3.0
2026-07-07 20:35:00+00:00,94,True,1.14119,1.14124,1.14109,1.14114,1.14111,1.14117,1.14101,1.14106,1.14127,1.14133,1.14117,1.14123,2026-07-07 16:35:00-04:00,2026-07-07,16:35:00,0.00019928571428575102,4.999999999988347e-05,0.0001500000000000945,0.3333333333323465,5.500000000002725e-05,1.14413,1.1435,3.0
2026-07-07 20:40:00+00:00,64,True,1.14115,1.1412,1.14114,1.1412,1.14106,1.14113,1.14105,1.14112,1.14124,1.14128,1.14121,1.14128,2026-07-07 16:40:00-04:00,2026-07-07,16:40:00,0.00017500000000003624,4.999999999988347e-05,5.999999999994898e-05,0.8333333333320998,5.500000000002725e-05,1.14413,1.1435,3.0
2026-07-07 20:45:00+00:00,136,True,1.14118,1.14118,1.14108,1.14114,1.14111,1.14111,1.14099,1.14106,1.14126,1.14126,1.14116,1.14123,2026-07-07 16:45:00-04:00,2026-07-07,16:45:00,0.0001685714285714544,4.0000000000040004e-05,9.999999999998899e-05,0.4000000000004441,4.999999999999449e-05,1.14413,1.1435,3.0
2026-07-07 20:50:00+00:00,120,True,1.14115,1.14121,1.1411,1.1411,1.14107,1.14113,1.14102,1.14103,1.14123,1.1413,1.14118,1.14118,2026-07-07 16:50:00-04:00,2026-07-07,16:50:00,0.0001635714285714534,5.0000000000105516e-05,0.0001100000000000545,0.45454545454618855,4.999999999988347e-05,1.14413,1.1435,3.0
2026-07-07 20:55:00+00:00,146,True,1.1411,1.14118,1.14104,1.14114,1.14102,1.1411,1.14096,1.14105,1.14119,1.14128,1.14112,1.14122,2026-07-07 16:55:00-04:00,2026-07-07,16:55:00,0.00015785714285717782,4.0000000000040004e-05,0.000140000000000029,0.2857142857145123,4.999999999988347e-05,1.14413,1.1435,3.0
2026-07-07 21:00:00+00:00,1,True,1.14136,1.14136,1.14136,1.14136,1.14089,1.14089,1.14089,1.14089,1.14184,1.14184,1.14184,1.14184,2026-07-07 17:00:00-04:00,2026-07-07,17:00:00,0.0001621428571428726,0.0,,,4.999999999988347e-05,1.14413,1.1435,3.0
2026-07-07 21:05:00+00:00,58,True,1.14144,1.14154,1.14128,1.14146,1.14105,1.14132,1.14104,1.1413,1.14184,1.14189,1.14148,1.14161,2026-07-07 17:05:00-04:00,2026-07-07,17:05:00,0.0001692857142857131,1.999999999990898e-05,0.00025999999999992696,0.07692307692274845,4.999999999988347e-05,1.14413,1.1435,3.0
2026-07-07 21:10:00+00:00,78,True,1.14144,1.14145,1.14092,1.14093,1.1413,1.1413,1.14079,1.14079,1.14159,1.1416,1.14104,1.14107,2026-07-07 17:10:00-04:00,2026-07-07,17:10:00,0.00019142857142857256,0.0005100000000000104,0.0005300000000001415,0.9622641509431591,4.999999999988347e-05,1.14413,1.1435,3.0
2026-07-07 21:15:00+00:00,251,True,1.14092,1.14104,1.14068,1.14071,1.14079,1.14092,1.14051,1.1406,1.14104,1.14115,1.1408,1.14082,2026-07-07 17:15:00-04:00,2026-07-07,17:15:00,0.0001985714285714289,0.00021000000000004349,0.000360000000000138,0.5833333333332306,4.999999999988347e-05,1.14413,1.1435,3.0
2026-07-07 21:20:00+00:00,113,True,1.14072,1.14084,1.14068,1.14078,1.1406,1.14071,1.14055,1.14067,1.14084,1.14096,1.14079,1.14089,2026-07-07 17:20:00-04:00,2026-07-07,17:20:00,0.0001992857142857193,5.999999999994898e-05,0.00016000000000016001,0.3749999999993061,4.999999999988347e-05,1.14413,1.1435,3.0
2026-07-07 21:25:00+00:00,93,True,1.14078,1.1409,1.1407,1.14072,1.14067,1.1408,1.14055,1.14059,1.14088,1.141,1.14083,1.14085,2026-07-07 17:25:00-04:00,2026-07-07,17:25:00,0.00019928571428570345,5.999999999994898e-05,0.00019999999999997797,0.29999999999977794,4.999999999988347e-05,1.14413,1.1435,3.0
2026-07-07 21:30:00+00:00,291,True,1.14072,1.14074,1.14031,1.14036,1.1406,1.14067,1.14015,1.14021,1.14085,1.14085,1.14045,1.1405,2026-07-07 17:30:00-04:00,2026-07-07,17:30:00,0.0002214285714285629,0.00035999999999991594,0.0004300000000001525,0.837209302325089,4.999999999999449e-05,1.14413,1.1435,3.0
2026-07-07 21:35:00+00:00,353,True,1.14036,1.14068,1.14024,1.14066,1.14022,1.14055,1.14009,1.14054,1.1405,1.14083,1.14035,1.14078,2026-07-07 17:35:00-04:00,2026-07-07,17:35:00,0.00024285714285714782,0.00029999999999996696,0.00043999999999999595,0.681818181818113,5.0000000000105516e-05,1.14413,1.1435,3.0
2026-07-07 21:40:00+00:00,101,True,1.14068,1.14078,1.14065,1.14073,1.14056,1.14066,1.14051,1.14062,1.14081,1.14093,1.14077,1.14084,2026-07-07 17:40:00-04:00,2026-07-07,17:40:00,0.00023714285714287225,5.0000000000105516e-05,0.00012999999999996348,0.38461538461630435,5.0000000000105516e-05,1.14413,1.1435,3.0
2026-07-07 21:45:00+00:00,197,True,1.14078,1.14086,1.1405,1.14052,1.14062,1.14072,1.14032,1.14035,1.14093,1.141,1.14067,1.14068,2026-07-07 17:45:00-04:00,2026-07-07,17:45:00,0.0002521428571428595,0.00025999999999992696,0.00035999999999991594,0.7222222222221879,5.0000000000105516e-05,1.14413,1.1435,3.0
2026-07-07 21:50:00+00:00,46,True,1.1405,1.14063,1.14048,1.14063,1.14035,1.14045,1.14033,1.14045,1.14066,1.14081,1.14064,1.14081,2026-07-07 17:50:00-04:00,2026-07-07,17:50:00,0.00025857142857144133,0.00012999999999996348,0.0001500000000000945,0.8666666666658772,5.0000000000105516e-05,1.14413,1.1435,3.0
2026-07-07 21:55:00+00:00,221,True,1.14062,1.14086,1.1405,1.14064,1.14042,1.14077,1.14027,1.14036,1.14082,1.14104,1.14072,1.14091,2026-07-07 17:55:00-04:00,2026-07-07,17:55:00,0.00027571428571429975,2.0000000000131024e-05,0.00035999999999991594,0.05555555555593248,5.0000000000105516e-05,1.14413,1.1435,3.0
2026-07-07 22:00:00+00:00,165,True,1.14068,1.14089,1.14064,1.14076,1.14047,1.14082,1.14047,1.14069,1.14088,1.14098,1.14073,1.14083,2026-07-07 18:00:00-04:00,2026-07-07,18:00:00,0.00028571428571428595,8.000000000008001e-05,0.00024999999999986144,0.3200000000004974,5.0000000000105516e-05,1.14413,1.1435,3.0
